Ar	NotflNr	NotFlHeiti	TegundNr	TegundHeiti	EldsnTegNr	EldsnTegHeiti	Notkun	Frumorka
2003	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2003	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	142	5706,98
2003	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2003	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2003	10952	Gljákol, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	91123	2733690
2003	10957	Koks, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	45251	1357530
2003	31358	Viðarkurl, stóriðja	09	Stóriðja	09	Kol og koks	9532	285960
2003	11040	Gas, heimili	10	Heimili	10	Gas	859	42950
2003	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	184	9200
2003	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	715	35750
2003	11080	Gas, þjónusta	06	Þjónusta	10	Gas	485	24250
2003	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	24	865,2
2003	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	214	7714,7
2003	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	206	9228,8
2003	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	6	268,8
2003	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	42512	1904537,6
2003	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	18	802,62
2003	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	112	4994,08
2003	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	831	37054,29
2003	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	6216	277171,44
2003	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	18206	788865,98
2003	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	10550	457131,5
2003	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	630	27297,9
2003	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	15	649,95
2003	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	548	23744,84
2003	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	637	27601,21
2003	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	40	1733,2
2003	10590	Dísilolía, annað	99	Annað	05	Dísilolía	1832	79380,56
2003	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	52843	2289687,19
2003	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	7828	339187,24
2003	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	1972	85446,76
2003	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	2515	108974,95
2003	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	548	23744,84
2003	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	2726	118117,58
2003	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	6	259,98
2003	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	13938	603933,54
2003	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	1489	64518,37
2003	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	140	6066,2
2003	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	43	1863,19
2003	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	24	1039,92
2003	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	361	15642,13
2003	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	7522	302309,18
2003	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	26	1044,94
2003	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	469	18849,11
2003	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	650	26123,5
2003	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	118	4742,42
2003	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	1359	54618,21
2003	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	13888	558158,72
2003	10890	Svartolía, annað	99	Annað	08	Svartolía	319	12820,61
2003	10950	Steinkol, iðnaður	05	Iðnaður	09	Kol og koks	11848	355440
2003	10958	Olíukoks (petcoke), iðnaður	05	Iðnaður	09	Kol og koks	0	0
2003	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	429	17160
2003	31357	Skautleifar, iðnaður	05	Iðnaður	09	Kol og koks	0	0
2003	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	475	21280
2003	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	8	358,4
2003	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	48773	2185030,4
2003	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	41	1828,19
2003	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	5320	237218,8
2003	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	72736	3243298,24
2003	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	20652	894851,16
2003	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8068	349586,44
2003	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	293	12695,69
2003	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	2591	112268,03
2003	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	69731	3021444,23
2003	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	8814	381910,62
2003	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	4350	188485,5
2003	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	2696	116817,68
2003	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	82	3553,06
2003	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	9115	394952,95
2003	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	2495	100274,05
2003	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	1384	55622,96
2003	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	77	3094,63
2003	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	176	7073,44
2003	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	3571	143518,49
2003	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	8739	351220,41
2004	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	4320	193536
2004	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	2986	129383,38
2004	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	2769	119980,77
2004	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	6	259,98
2004	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	2185	94676,05
2004	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	2771	120067,43
2004	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	0	0
2004	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2004	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	56267	2520761,6
2004	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2004	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2004	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	0	0
2004	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	29258	1304614,22
2004	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	35252	1527469,16
2004	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	38657	1675007,81
2004	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2004	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2004	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	0	0
2004	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	0	0
2004	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	1621	70237,93
2004	10541	Dísilolía, húshitun	07	Húshitun og sundlaugar	05	Dísilolía	1421	61571,93
2004	10542	Dísilolía, sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	200	8666
2004	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2004	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2004	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2004	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2004	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2004	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	1879	81417,07
2004	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2004	10590	Dísilolía, annað	99	Annað	05	Dísilolía	4311	186795,63
2004	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	39810	1724967,3
2004	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	21780	943727,4
2004	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	3615	156637,95
2004	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	0	0
2004	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	1422	61615,26
2004	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2004	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2004	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	0	0
2004	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2004	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2004	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	3064	132763,12
2004	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2004	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	1127	48832,91
2004	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	25973	1125410,09
2004	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	1122	48616,26
2004	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	2610	113091,3
2004	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2004	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	78	3379,74
2004	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2004	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2004	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2004	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2004	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2004	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	4610	199751,3
2004	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2004	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2004	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	83	3335,77
2004	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	1255	50438,45
2004	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	148	5948,12
2004	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	0	0
2004	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2004	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2004	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2004	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2004	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	0	0
2004	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2004	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	12684	509769,96
2004	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2004	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2004	10952	Gljákol, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	90790	2723700
2004	10957	Koks, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	45005	1350150
2004	31358	Viðarkurl, stóriðja	09	Stóriðja	09	Kol og koks	11726	351780
2004	11040	Gas, heimili	10	Heimili	10	Gas	893	44650
2004	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	214	10700
2004	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	553	27650
2004	11080	Gas, þjónusta	06	Þjónusta	10	Gas	545	27250
2004	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	25	901,25
2004	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	157	5659,85
2004	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	340	15232
2004	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	8	358,4
2004	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	40812	1828377,6
2004	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	12	535,08
2004	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	101	4503,59
2004	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	741	33041,19
2004	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	8944	398812,96
2004	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	19025	824353,25
2004	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	10177	440969,41
2004	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	113	4896,29
2004	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	48	2079,84
2004	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	445	19281,85
2004	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	524	22704,92
2004	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	68	2946,44
2004	10590	Dísilolía, annað	99	Annað	05	Dísilolía	2510	108758,3
2004	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	51228	2219709,24
2004	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	5563	241044,79
2004	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	3861	167297,13
2004	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	2717	117727,61
2004	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	430	18631,9
2004	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	3554	153994,82
2004	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	44	1906,52
2004	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	16349	708402,17
2004	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	4972	215436,76
2004	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	776	33624,08
2004	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	31	1343,23
2004	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	482	20885,06
2004	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	176	7626,08
2004	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	4795	192711,05
2004	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	1960	78772,4
2004	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	422	16960,18
2004	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	37	1487,03
2004	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	93	3737,67
2004	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	7394	297164,86
2004	10890	Svartolía, annað	99	Annað	08	Svartolía	6139	246726,41
2004	10950	Steinkol, iðnaður	05	Iðnaður	09	Kol og koks	17940	538200
2004	10958	Olíukoks (petcoke), iðnaður	05	Iðnaður	09	Kol og koks	1052	31560
2004	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	894	35760
2004	31357	Skautleifar, iðnaður	05	Iðnaður	09	Kol og koks	0	0
2004	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	490	21952
2004	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	10	448
2004	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	50051	2242284,8
2004	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	50	2229,5
2004	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	5841	260450,19
2004	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	82175	3664183,25
2004	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	22356	968685,48
2004	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	10751	465840,83
2004	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	326	14125,58
2004	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	2940	127390,2
2004	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	54933	2380246,89
2004	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	15004	650123,32
2004	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	2224	96365,92
2004	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	3449	149445,17
2004	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	69	2989,77
2004	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	7942	344126,86
2004	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	6514	261797,66
2004	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	2791	112170,29
2004	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	82	3295,58
2004	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	3662	147175,78
2004	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	4397	176715,43
2005	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	7958	356518,4
2005	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	3518	152434,94
2005	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	3137	135926,21
2005	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	10	433,3
2005	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	1815	78643,95
2005	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	1907	82630,31
2005	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	0	0
2005	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2005	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	58847	2636345,6
2005	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2005	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2005	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	0	0
2005	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	23087	1029449,33
